image_name,classid,Nose_x,Nose_y,Nose_conf,Left Eye_x,Left Eye_y,Left Eye_conf,Right Eye_x,Right Eye_y,Right Eye_conf,Left Ear_x,Left Ear_y,Left Ear_conf,Right Ear_x,Right Ear_y,Right Ear_conf,Left Shoulder_x,Left Shoulder_y,Left Shoulder_conf,Right Shoulder_x,Right Shoulder_y,Right Shoulder_conf,Left Elbow_x,Left Elbow_y,Left Elbow_conf,Right Elbow_x,Right Elbow_y,Right Elbow_conf,Left Wrist_x,Left Wrist_y,Left Wrist_conf,Right Wrist_x,Right Wrist_y,Right Wrist_conf,Left Hip_x,Left Hip_y,Left Hip_conf,Right Hip_x,Right Hip_y,Right Hip_conf,Left Knee_x,Left Knee_y,Left Knee_conf,Right Knee_x,Right Knee_y,Right Knee_conf,Left Ankle_x,Left Ankle_y,Left Ankle_conf,Right Ankle_x,Right Ankle_y,Right Ankle_conf
192-168-0-111_01_20220721191519495_jpg.rf.0f621a7e6a0048aed8eff1bb901926d0.jpg,1,69.05838775634766,36.43184280395508,0.5754470229148865,0.0,0.0,0.4922558069229126,0.0,0.0,0.03540678694844246,82.21977233886719,33.725067138671875,0.5748130083084106,0.0,0.0,0.009095955640077591,102.39874267578125,83.07063293457031,0.8975503444671631,74.32125091552734,74.24702453613281,0.773745596408844,0.0,0.0,0.45785385370254517,0.0,0.0,0.2743724286556244,74.60894775390625,99.03250122070312,0.6553019285202026,34.81818771362305,70.06111145019531,0.5251408815383911,0.0,0.0,0.037306126207113266,0.0,0.0,0.03281329572200775,0.0,0.0,0.006263604387640953,0.0,0.0,0.0066848197020590305,0.0,0.0,0.0004926071269437671,0.0,0.0,0.0006427287007682025
office104_JPG_jpg.rf.8c8b49114643cfecfb68750cd98b34c9.jpg,1,0.0,0.0,0.16305449604988098,0.0,0.0,0.05325273051857948,0.0,0.0,0.021319285035133362,0.0,0.0,0.0767221599817276,0.0,0.0,0.017310231924057007,7.356823921203613,47.94954299926758,0.8210248351097107,0.0,0.0,0.1329958140850067,8.928439140319824,98.67342376708984,0.8098723292350769,0.0,0.0,0.06902217864990234,22.543155670166016,101.8072280883789,0.7965577840805054,0.0,0.0,0.16811616718769073,0.0,0.0,0.059907011687755585,0.0,0.0,0.011270536109805107,0.0,0.0,0.018129579722881317,0.0,0.0,0.004192149266600609,0.0,0.0,0.004187971353530884,0.0,0.0,0.0015210030833259225
office104_JPG_jpg.rf.8c8b49114643cfecfb68750cd98b34c9.jpg,1,0.0,0.0,0.1501232236623764,0.0,0.0,0.15865738689899445,0.0,0.0,0.014793689362704754,43.33100509643555,50.78038024902344,0.9443023800849915,0.0,0.0,0.28646302223205566,40.451473236083984,83.05258178710938,0.988438069820404,77.22824096679688,78.37897491455078,0.9217875599861145,21.31015968322754,122.03460693359375,0.9270418286323547,0.0,0.0,0.47901198267936707,19.746313095092773,89.17160034179688,0.6324234008789062,0.0,0.0,0.21932955086231232,52.116844177246094,162.51605224609375,0.9670553207397461,75.85076141357422,160.2581787109375,0.9247651696205139,54.29319763183594,223.91705322265625,0.6304906606674194,0.0,0.0,0.4567911624908447,0.0,0.0,0.049211762845516205,0.0,0.0,0.03597761690616608
office104_JPG_jpg.rf.8c8b49114643cfecfb68750cd98b34c9.jpg,1,29.009063720703125,29.556577682495117,0.9346206188201904,31.59659194946289,27.293428421020508,0.9118812680244446,27.158349990844727,27.413433074951172,0.8075207471847534,35.40337371826172,27.941984176635742,0.5459526777267456,0.0,0.0,0.21704480051994324,39.48423767089844,32.89824676513672,0.8654323220252991,23.08637809753418,33.51705551147461,0.7976819276809692,44.18313217163086,36.87014389038086,0.6258673071861267,0.0,0.0,0.4737379550933838,43.07633590698242,38.15613555908203,0.6642892360687256,17.720054626464844,46.91926574707031,0.5347670912742615,37.539249420166016,46.22909164428711,0.9151158332824707,26.332258224487305,46.20922088623047,0.894403338432312,40.28108596801758,56.5887565612793,0.8967744708061218,26.23175048828125,55.67972183227539,0.8725247383117676,40.76613235473633,75.81788635253906,0.6388841271400452,27.493465423583984,75.00273132324219,0.61907958984375
192-168-0-111_01_2022072119215727_jpg.rf.434d7d533ae048c5a4d0f615c6d2e04b.jpg,1,105.6475830078125,10.525344848632812,0.9572083353996277,109.94164276123047,6.873626232147217,0.9609469771385193,103.11672973632812,6.642674446105957,0.8234185576438904,118.31819152832031,8.834878921508789,0.894311249256134,0.0,0.0,0.1752355992794037,123.49375915527344,28.673873901367188,0.8785260915756226,89.89299774169922,28.652446746826172,0.9495055675506592,0.0,0.0,0.4847254455089569,73.26676177978516,57.13855743408203,0.700782835483551,0.0,0.0,0.49113157391548157,89.78649139404297,62.604915618896484,0.6054385900497437,115.2479248046875,75.60417938232422,0.5225342512130737,92.76276397705078,76.02155303955078,0.6211681365966797,0.0,0.0,0.0686582699418068,0.0,0.0,0.09790436923503876,0.0,0.0,0.014393485151231289,0.0,0.0,0.02139897830784321
192-168-0-111_01_2022071618591393_jpg.rf.741680d0d35defc6efd5eb77f186d499.jpg,1,66.66940307617188,4.6039719581604,0.6505097150802612,0.0,0.0,0.4471443295478821,0.0,0.0,0.45293763279914856,0.0,0.0,0.2049805372953415,0.0,0.0,0.25461071729660034,69.7452163696289,7.729032516479492,0.7780938744544983,60.99470901489258,7.633245944976807,0.8630262017250061,71.96397399902344,13.637649536132812,0.5654572248458862,57.75716781616211,12.437371253967285,0.72398442029953,72.47262573242188,15.636740684509277,0.5471605062484741,58.76240921020508,10.31716251373291,0.6648837924003601,67.41447448730469,17.40324592590332,0.9600405693054199,61.580039978027344,17.381383895874023,0.9659558534622192,67.63512420654297,25.829805374145508,0.9649757742881775,59.67953109741211,25.977550506591797,0.9676755666732788,68.0372314453125,35.12038803100586,0.9226004481315613,59.34532928466797,34.5705451965332,0.9272634983062744
office233_JPG_jpg.rf.97a024813e971efbff0b1e04d664f3e5.jpg,3,0.0,0.0,0.12494170665740967,0.0,0.0,0.006381160579621792,0.0,0.0,0.15073230862617493,0.0,0.0,0.011891601607203484,79.02957916259766,62.829402923583984,0.7140395641326904,38.10810852050781,93.38533782958984,0.6130072474479675,38.73518371582031,111.59710693359375,0.9313713908195496,0.0,0.0,0.13007481396198273,0.0,0.0,0.3983093798160553,0.0,0.0,0.04754773527383804,0.0,0.0,0.0897417888045311,0.0,0.0,0.18917393684387207,0.0,0.0,0.257489413022995,0.0,0.0,0.01120679173618555,0.0,0.0,0.014641142450273037,0.0,0.0,0.0023895828053355217,0.0,0.0,0.002494787098839879
office233_JPG_jpg.rf.97a024813e971efbff0b1e04d664f3e5.jpg,0,34.5523796081543,52.66371536254883,0.8443394899368286,0.0,0.0,0.16932310163974762,29.71224021911621,46.90087127685547,0.9167699217796326,0.0,0.0,0.006443805992603302,13.954400062561035,48.98299026489258,0.9273255467414856,20.696884155273438,81.25304412841797,0.6717790961265564,12.382955551147461,83.06108093261719,0.9162392020225525,0.0,0.0,0.2160753309726715,43.49892807006836,135.1515655517578,0.7926520109176636,0.0,0.0,0.20294173061847687,47.747440338134766,109.74498748779297,0.6803210377693176,34.08220291137695,173.22274780273438,0.6636266708374023,26.967527389526367,176.6375732421875,0.7891700267791748,0.0,0.0,0.0770738422870636,0.0,0.0,0.1468910574913025,0.0,0.0,0.007043268997222185,0.0,0.0,0.010168544948101044
office233_JPG_jpg.rf.97a024813e971efbff0b1e04d664f3e5.jpg,1,49.882694244384766,58.55173110961914,0.7326264381408691,0.0,0.0,0.12221380323171616,46.92871856689453,54.767486572265625,0.8225165009498596,0.0,0.0,0.009251297451555729,36.444801330566406,52.246917724609375,0.8653411269187927,48.599769592285156,73.36856842041016,0.7753032445907593,22.016265869140625,72.25822448730469,0.9719530344009399,0.0,0.0,0.45836523175239563,8.656733512878418,112.19169616699219,0.9560556411743164,0.0,0.0,0.4680175483226776,16.88113784790039,135.02102661132812,0.9068177938461304,44.63116455078125,132.49887084960938,0.8387635946273804,29.035381317138672,133.56472778320312,0.9272317290306091,0.0,0.0,0.23509112000465393,0.0,0.0,0.4206141233444214,0.0,0.0,0.02335415594279766,0.0,0.0,0.037438370287418365
192-168-0-111_01_20220720134203887_jpg.rf.01a5e65afcc702fd891b5b214b8aa975.jpg,1,132.0522918701172,45.692630767822266,0.9577394127845764,135.1529083251953,43.939205169677734,0.6694563627243042,131.52296447753906,39.712486267089844,0.9769805669784546,0.0,0.0,0.03974345326423645,121.31135559082031,34.39484786987305,0.9388684034347534,122.9889144897461,59.0760383605957,0.8191112279891968,108.82933044433594,50.88318634033203,0.7763048410415649,0.0,0.0,0.29894158244132996,0.0,0.0,0.3528056740760803,0.0,0.0,0.34378403425216675,0.0,0.0,0.44093433022499084,0.0,0.0,0.06242567300796509,0.0,0.0,0.05032496154308319,0.0,0.0,0.02418709546327591,0.0,0.0,0.022012535482645035,0.0,0.0,0.013883022591471672,0.0,0.0,0.011467784643173218
