image_name,classid,Nose_x,Nose_y,Eye_x,Eye_y,Ear_x,Ear_y,Shoulder_x,Shoulder_y,Elbow_x,Elbow_y,Wrist_x,Wrist_y,Hip_x,Hip_y,Knee_x,Knee_y,Ankle_x,Ankle_y
192-168-0-111_01_20220721191519495_jpg.rf.0f621a7e6a0048aed8eff1bb901926d0.jpg,1,37.26798629760742,18.13614654541016,41.626220703125,14.77323055267334,51.35122680664063,18.29176902770996,56.26604843139648,41.90930938720703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192-168-0-111_01_20220721191519495_jpg.rf.0f621a7e6a0048aed8eff1bb901926d0.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,11.23292636871338,52.06126022338867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192-168-0-111_01_20220721191519495_jpg.rf.0f621a7e6a0048aed8eff1bb901926d0.jpg,1,59.0592041015625,37.28251647949219,0.0,0.0,80.54375457763672,29.918758392333984,91.27664184570312,74.85809326171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
office104_JPG_jpg.rf.8c8b49114643cfecfb68750cd98b34c9.jpg,3,0.0,0.0,0.0,0.0,0.0,0.0,54.46713638305664,97.57515716552734,0.0,0.0,0.0,0.0,43.39881896972656,182.80943298339844,40.99101638793945,235.9661102294922,0.0,0.0
office104_JPG_jpg.rf.8c8b49114643cfecfb68750cd98b34c9.jpg,1,0.0,0.0,0.0,0.0,43.905181884765625,50.8203239440918,43.8132209777832,88.60295104980469,20.16709899902344,133.26895141601562,24.88682174682617,79.24533081054688,55.45247650146485,188.94667053222656,0.0,0.0,0.0,0.0
office104_JPG_jpg.rf.8c8b49114643cfecfb68750cd98b34c9.jpg,1,27.78510856628418,31.73966789245605,31.229007720947266,28.969112396240234,36.87957000732422,30.90011405944824,39.21460723876953,43.991729736328125,39.04053497314453,63.50810623168945,0.0,0.0,34.145938873291016,73.71128845214844,0.0,0.0,0.0,0.0
office168_JPG_jpg.rf.20f09638a3900ec64b593f60443ae671.jpg,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
office233_JPG_jpg.rf.97a024813e971efbff0b1e04d664f3e5.jpg,3,0.0,0.0,0.0,0.0,0.0,0.0,21.74913215637207,92.80606079101562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
office233_JPG_jpg.rf.97a024813e971efbff0b1e04d664f3e5.jpg,0,32.20382308959961,51.29023742675781,0.0,0.0,0.0,0.0,9.740592956542969,81.7805404663086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
office233_JPG_jpg.rf.97a024813e971efbff0b1e04d664f3e5.jpg,0,29.459936141967773,42.020320892333984,34.33498001098633,37.08230972290039,41.62838363647461,39.73078155517578,53.62751388549805,65.21485137939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
office233_JPG_jpg.rf.97a024813e971efbff0b1e04d664f3e5.jpg,1,51.67028427124024,54.87391662597656,0.0,0.0,0.0,0.0,48.47949981689453,68.15792083740234,50.430458068847656,103.75426483154295,58.550575256347656,121.79557800292967,43.87498474121094,130.49954223632812,0.0,0.0,0.0,0.0
192-168-0-111_01_20220720134203887_jpg.rf.01a5e65afcc702fd891b5b214b8aa975.jpg,1,44.06240081787109,42.79184722900391,44.22014999389648,37.73951721191406,49.91139221191406,36.71916961669922,67.2575912475586,44.18507766723633,0.0,0.0,0.0,0.0,112.50598907470705,35.176631927490234,126.25922393798828,16.402446746826172,150.04071044921875,32.00376510620117
192-168-0-111_01_20220716190754441_jpg.rf.791759c932c0d20060c7795c34dae7bc.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.86669921875,27.69550132751465,125.6753921508789,18.94636344909668,160.54632568359375,55.51514434814453,0.0,0.0,0.0,0.0
office43_JPG_jpg.rf.e9bfa677372c0cf3916ab6c36f83ba50.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
office43_JPG_jpg.rf.e9bfa677372c0cf3916ab6c36f83ba50.jpg,1,37.207313537597656,32.75155258178711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
office43_JPG_jpg.rf.e9bfa677372c0cf3916ab6c36f83ba50.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
